
 Episode : 184 | Reward -> 2983.971787549003 | Max reward : 2984.014911275981 | Time : 3.987868547439575'
 Episode : 186 | Reward -> 2982.372190411411 | Max reward : 2984.7101888213483 | Time : 4.012884855270386'
 Episode : 188 | Reward -> 2984.4071993368225 | Max reward : 2984.7973443539454 | Time : 3.992184638977051'
 Episode : 190 | Reward -> 2982.4868493923304 | Max reward : 2982.5304431849513 | Time : 3.8957629203796387'
 Episode : 192 | Reward -> 2983.688697144172 | Max reward : 2984.6344239315063 | Time : 4.0309741497039795'
 Episode : 194 | Reward -> 2982.2380794023543 | Max reward : 2983.5750449909724 | Time : 3.900038003921509'
 Episode : 196 | Reward -> 2985.4012215910643 | Max reward : 2986.8703157559953 | Time : 3.8443315029144287'
 Episode : 198 | Reward -> 2980.64937602991 | Max reward : 2981.370885102997 | Time : 3.911247730255127'
 Episode : 200 | Reward -> 2981.5128033065575 | Max reward : 2984.6533812858147 | Time : 3.8488235473632812'
 Episode : 202 | Reward -> 2983.7477205118 | Max reward : 2983.97738714464 | Time : 3.862851858139038'
 Episode : 204 | Reward -> 2983.417937412377 | Max reward : 2984.584726487841 | Time : 3.9107608795166016'
 Episode : 206 | Reward -> 2987.510632213717 | Max reward : 2990.217602602597 | Time : 3.842824697494507'
 Episode : 208 | Reward -> 2983.1536130348213 | Max reward : 2984.1007217513243 | Time : 4.00562047958374'
 Episode : 210 | Reward -> 2983.3816222943883 | Max reward : 2985.1003887416196 | Time : 4.014677047729492'
 Episode : 212 | Reward -> 2984.507380729618 | Max reward : 2984.7928869880925 | Time : 3.8930857181549072'
 Episode : 214 | Reward -> 2986.054037302399 | Max reward : 2986.1343317141527 | Time : 3.862550735473633'
 Episode : 216 | Reward -> 2984.736824996853 | Max reward : 2985.638543314186 | Time : 3.98738169670105'
 Episode : 218 | Reward -> 2984.763780702214 | Max reward : 2984.9149914002383 | Time : 3.979966402053833'
 Episode : 220 | Reward -> 2984.3535784988826 | Max reward : 2985.4323956169665 | Time : 3.877042055130005'
 Episode : 222 | Reward -> 2985.10097715782 | Max reward : 2986.0300899854224 | Time : 3.9567782878875732'
 Episode : 224 | Reward -> 2981.9004608242785 | Max reward : 2983.8710995262927 | Time : 3.9131412506103516'
 Episode : 226 | Reward -> 2445.3098434355365 | Max reward : 2605.2056408797616 | Time : 4.2407262325286865'
 Episode : 228 | Reward -> 2545.0432454424763 | Max reward : 2979.3464888180933 | Time : 3.950091600418091'
 Episode : 230 | Reward -> 1224.941728871373 | Max reward : 1990.425004659661 | Time : 3.339421033859253'
 Episode : 232 | Reward -> 477.3551270460692 | Max reward : 489.41527899155824 | Time : 3.3449761867523193'
 Episode : 234 | Reward -> 1745.2122428490356 | Max reward : 2969.284965873987 | Time : 3.8323731422424316'
 Episode : 236 | Reward -> 751.4944904925271 | Max reward : 782.2258824741032 | Time : 2.4977715015411377'
 Episode : 238 | Reward -> 1800.2279131030496 | Max reward : 2982.9951730508 | Time : 3.9182024002075195'
 Episode : 240 | Reward -> 1791.0929870393602 | Max reward : 2975.3226726229477 | Time : 3.8444736003875732'
 Episode : 242 | Reward -> 2975.7330817622396 | Max reward : 2980.583794740249 | Time : 3.8835501670837402'
 Episode : 244 | Reward -> 2975.4768921842424 | Max reward : 2976.8057991033984 | Time : 3.8501031398773193'
 Episode : 246 | Reward -> 2021.8492632281873 | Max reward : 2972.616499967582 | Time : 3.8602564334869385'
 Episode : 248 | Reward -> 2981.94922504405 | Max reward : 2983.767465341619 | Time : 3.807889461517334'
 Episode : 250 | Reward -> 2983.815968439486 | Max reward : 2985.9616524774115 | Time : 3.824831008911133'
 Episode : 252 | Reward -> 2984.2114996913024 | Max reward : 2984.6688611843324 | Time : 3.8765225410461426'
 Episode : 254 | Reward -> 2983.575562871895 | Max reward : 2985.9301480763193 | Time : 3.900892496109009'
 Episode : 256 | Reward -> 2984.2202811013394 | Max reward : 2987.1521918769636 | Time : 3.90053653717041'
 Episode : 258 | Reward -> 2983.3508598530607 | Max reward : 2984.390408686693 | Time : 3.9700472354888916'
 Episode : 260 | Reward -> 2986.878697355123 | Max reward : 2987.2841652696748 | Time : 3.864912509918213'
 Episode : 262 | Reward -> 2986.8368448104266 | Max reward : 2987.5871673272604 | Time : 3.9990923404693604'
 
 Episode : 2 | Reward -> 1026.3176605440235 | Max reward : 1089.6747110710633 | Time : 4.4347450733184814'
 Episode : 4 | Reward -> 1215.0712374880518 | Max reward : 1791.2291323965096 | Time : 3.686633586883545'
 Episode : 6 | Reward -> 865.6739412294722 | Max reward : 876.8077188740156 | Time : 2.883341073989868'
 Episode : 8 | Reward -> 879.6819636211472 | Max reward : 936.2214521865636 | Time : 2.4758944511413574'
 Episode : 10 | Reward -> 1116.2790325550618 | Max reward : 1482.972333632784 | Time : 2.471620559692383'
 Episode : 12 | Reward -> 586.1419633970677 | Max reward : 654.9125716497506 | Time : 2.496957302093506'
 Episode : 14 | Reward -> 607.7210680931112 | Max reward : 631.5602441757592 | Time : 2.493699312210083'
 Episode : 16 | Reward -> 956.8314803508578 | Max reward : 1018.8502694867294 | Time : 2.504563331604004'
 Episode : 18 | Reward -> 560.2588874167162 | Max reward : 801.064634079991 | Time : 2.6316587924957275'
 Episode : 20 | Reward -> 925.9130023783193 | Max reward : 950.8978092667267 | Time : 2.502155303955078'
 Episode : 22 | Reward -> 732.3174532829653 | Max reward : 795.8981044992718 | Time : 2.488837718963623'
 Episode : 24 | Reward -> 776.1765954525923 | Max reward : 922.2185862411247 | Time : 2.47993540763855'
 Episode : 26 | Reward -> 1142.9415048079225 | Max reward : 1504.8916949130214 | Time : 3.233914613723755'
 Episode : 28 | Reward -> 1175.9034973806242 | Max reward : 1475.1587934765496 | Time : 3.2624921798706055'
 Episode : 30 | Reward -> 1086.2638358952731 | Max reward : 1379.1816725085123 | Time : 2.4900171756744385'
 Episode : 32 | Reward -> 703.2630860121042 | Max reward : 705.6317003803197 | Time : 2.486687660217285'
 Episode : 34 | Reward -> 1041.4498809757442 | Max reward : 1346.697727450664 | Time : 2.4785101413726807'
 Episode : 36 | Reward -> 662.3656065234192 | Max reward : 676.4975509316598 | Time : 2.479170083999634'
 Episode : 38 | Reward -> 870.2581036374893 | Max reward : 926.4649167544134 | Time : 2.4788289070129395'
 Episode : 40 | Reward -> 1750.7644239500517 | Max reward : 1803.2189953192506 | Time : 3.6860649585723877'
 Episode : 42 | Reward -> 805.4958498764022 | Max reward : 860.5937878581752 | Time : 2.631767749786377'
 Episode : 44 | Reward -> 948.3171194945962 | Max reward : 1009.7384238987777 | Time : 2.484520196914673'
 Episode : 46 | Reward -> 930.0694423982177 | Max reward : 931.9282833920605 | Time : 2.5850582122802734'
 Episode : 48 | Reward -> 1785.6151407492275 | Max reward : 2453.777737087951 | Time : 3.618302822113037'
 Episode : 50 | Reward -> 2369.8427531080774 | Max reward : 2558.941991775965 | Time : 4.487239837646484'
 Episode : 52 | Reward -> 1783.71169959794 | Max reward : 2287.6596945935785 | Time : 2.4724185466766357'
 Episode : 54 | Reward -> 1853.7193967005842 | Max reward : 1862.5922404494167 | Time : 2.9251246452331543'
 Episode : 56 | Reward -> 2532.4696492369176 | Max reward : 2595.5904957270686 | Time : 3.808476686477661'
 
 Episode : 2 | Reward -> 294.0563113405821 | Max reward : 358.8583236076816 | Time : 4.4011900424957275'
 Episode : 4 | Reward -> 322.97499498481125 | Max reward : 413.2297327866885 | Time : 4.479661464691162'
 Episode : 6 | Reward -> 650.3691203072356 | Max reward : 1028.3710586405407 | Time : 4.486453056335449'
 Episode : 8 | Reward -> 483.52712622712744 | Max reward : 613.7408237293234 | Time : 4.5306923389434814'
 Episode : 10 | Reward -> 897.2805650861172 | Max reward : 1326.6841891680265 | Time : 4.447112321853638'
 Episode : 12 | Reward -> 335.4649045921674 | Max reward : 393.03934249501816 | Time : 4.418893575668335'
 Episode : 14 | Reward -> 1254.784835398244 | Max reward : 2186.9356466377135 | Time : 3.1512951850891113'
 Episode : 16 | Reward -> 392.94653717096935 | Max reward : 560.7265030438707 | Time : 4.461499929428101'
 Episode : 18 | Reward -> 689.1950379225586 | Max reward : 854.7956593165793 | Time : 2.4671850204467773'
 Episode : 20 | Reward -> 875.2278739512748 | Max reward : 1173.8140463327704 | Time : 2.440471887588501'
 Episode : 22 | Reward -> 1210.4559846807465 | Max reward : 1411.1758090356516 | Time : 2.470844268798828'
 Episode : 24 | Reward -> 1228.7860616796725 | Max reward : 1524.809181193467 | Time : 4.337282419204712'
 Episode : 26 | Reward -> 614.9585576029211 | Max reward : 654.8013846432607 | Time : 4.441838979721069'
 Episode : 28 | Reward -> 482.4192784291698 | Max reward : 540.4269066011818 | Time : 4.48258900642395'
 Episode : 30 | Reward -> 804.4451886452025 | Max reward : 867.6472843692557 | Time : 4.861159324645996'
 Episode : 32 | Reward -> 646.3870355398481 | Max reward : 701.8800634740086 | Time : 4.407017707824707'
 Episode : 34 | Reward -> 739.6479276962261 | Max reward : 815.6345903622994 | Time : 4.571707487106323'
 Episode : 36 | Reward -> 779.185309634907 | Max reward : 1126.927726639441 | Time : 2.4628913402557373'
 Episode : 38 | Reward -> 805.2737027740176 | Max reward : 893.6478227428054 | Time : 4.509680986404419'
 Episode : 40 | Reward -> 899.590771457653 | Max reward : 1000.3738876556224 | Time : 3.3564746379852295'
 Episode : 42 | Reward -> 808.3514106657663 | Max reward : 898.3382754972841 | Time : 4.381167650222778'
 Episode : 44 | Reward -> 940.0282727882673 | Max reward : 1046.6400519046765 | Time : 3.6565113067626953'
 Episode : 46 | Reward -> 1410.010696571179 | Max reward : 1893.9776849915509 | Time : 4.552182197570801'
 Episode : 48 | Reward -> 864.7936682589553 | Max reward : 1151.9464124599908 | Time : 4.369267463684082'
 Episode : 50 | Reward -> 1039.2550549931684 | Max reward : 1097.0169497069296 | Time : 4.4498796463012695'
 Episode : 52 | Reward -> 1624.841019066336 | Max reward : 1802.341321291413 | Time : 4.338067531585693'
 Episode : 54 | Reward -> 1290.9550163923846 | Max reward : 1487.413401931368 | Time : 4.320427417755127'
 Episode : 56 | Reward -> 1385.625300202747 | Max reward : 1513.2727259503697 | Time : 4.415985107421875'
 Episode : 58 | Reward -> 1542.583378321829 | Max reward : 1728.734371558137 | Time : 4.15163254737854'
 Episode : 60 | Reward -> 1851.7666704305518 | Max reward : 1942.7994979927598 | Time : 4.072858572006226'
 Episode : 62 | Reward -> 2484.724662159685 | Max reward : 2522.007687104886 | Time : 4.1065919399261475'
 Episode : 64 | Reward -> 2527.0551590142995 | Max reward : 2539.6345922694845 | Time : 4.088272571563721'
 Episode : 66 | Reward -> 2473.675213390671 | Max reward : 2475.006418980502 | Time : 4.043260097503662'
 Episode : 68 | Reward -> 2162.872617845232 | Max reward : 2500.82013243998 | Time : 2.4601998329162598'
 Episode : 70 | Reward -> 2515.4350095575023 | Max reward : 2539.342059136363 | Time : 4.165238380432129'
 Episode : 72 | Reward -> 2527.852882544161 | Max reward : 2550.2294582012332 | Time : 4.076659202575684'
 Episode : 74 | Reward -> 2544.724283220333 | Max reward : 2599.443251079386 | Time : 3.957180976867676'
 Episode : 76 | Reward -> 2513.221274173783 | Max reward : 2535.291746304764 | Time : 4.018867015838623'
 Episode : 78 | Reward -> 2775.4138369165908 | Max reward : 2878.6227016842063 | Time : 4.025256633758545'
 Episode : 80 | Reward -> 2823.4354869576246 | Max reward : 2853.311353206125 | Time : 4.000181436538696'
 Episode : 82 | Reward -> 2871.634770344454 | Max reward : 2905.065147509114 | Time : 3.91391921043396'
 Episode : 84 | Reward -> 2861.2468931918356 | Max reward : 2868.1906208501305 | Time : 3.972376823425293'
 Episode : 86 | Reward -> 2831.773096802413 | Max reward : 2843.0410705651243 | Time : 3.9652020931243896'
 Episode : 88 | Reward -> 2857.274553288933 | Max reward : 2865.0866919947175 | Time : 3.8974671363830566'
 Episode : 90 | Reward -> 2927.735618972699 | Max reward : 2981.426836443097 | Time : 3.908944845199585'
 Episode : 92 | Reward -> 2984.167813336303 | Max reward : 2985.547597357257 | Time : 4.07693076133728'
 Episode : 94 | Reward -> 2985.45226058728 | Max reward : 2986.15425532123 | Time : 3.840470552444458'
 Episode : 96 | Reward -> 2982.1234854534014 | Max reward : 2983.8761080856575 | Time : 3.961116313934326'
 Episode : 98 | Reward -> 2976.653922621796 | Max reward : 2979.6668603034723 | Time : 3.811708688735962'
 Episode : 100 | Reward -> 2978.6387281908555 | Max reward : 2985.6077888339973 | Time : 3.902811050415039'
 Episode : 102 | Reward -> 2979.8274755726598 | Max reward : 2982.6196433184414 | Time : 3.8691558837890625'
 Episode : 104 | Reward -> 2966.1289718856087 | Max reward : 2971.9362304875945 | Time : 3.8135757446289062'
 Episode : 106 | Reward -> 2971.4858714054208 | Max reward : 2979.291880312261 | Time : 3.9415197372436523'
 Episode : 108 | Reward -> 2935.055533815731 | Max reward : 2969.119442531953 | Time : 3.9245026111602783'
 Episode : 110 | Reward -> 2939.6308417844293 | Max reward : 2971.5536890870976 | Time : 3.7628071308135986'
 Episode : 2 | Reward -> 686.3149800847855 | Max reward : 1162.423927346781 | Time : 4.610249757766724'
 Episode : 4 | Reward -> 234.8867975519712 | Max reward : 238.28251917914622 | Time : 2.4075214862823486'
 Episode : 6 | Reward -> 216.7779226753812 | Max reward : 252.84075354683105 | Time : 2.4769155979156494'
 Episode : 8 | Reward -> 182.88922647300643 | Max reward : 204.19899105873088 | Time : 2.498817205429077'
 Episode : 10 | Reward -> 152.25188830734828 | Max reward : 162.10132913802104 | Time : 4.50748085975647'
 Episode : 12 | Reward -> 489.4509180036344 | Max reward : 823.2082718909293 | Time : 4.5049660205841064'
 Episode : 14 | Reward -> 807.9367910818074 | Max reward : 1201.6096225609763 | Time : 2.4402501583099365'
 Episode : 16 | Reward -> 497.974650842108 | Max reward : 531.1478754605266 | Time : 2.4717588424682617'
 Episode : 18 | Reward -> 740.6083506681886 | Max reward : 1170.159835224681 | Time : 4.486704587936401'
 Episode : 20 | Reward -> 214.48214321584447 | Max reward : 228.4922547755715 | Time : 2.487567186355591'
 Episode : 22 | Reward -> 584.9552760232978 | Max reward : 1013.9042265653756 | Time : 2.531036615371704'
 Episode : 24 | Reward -> 697.0546200703802 | Max reward : 764.8251273677982 | Time : 2.50266170501709'
 Episode : 26 | Reward -> 309.1168277249993 | Max reward : 422.90573612397594 | Time : 2.4209818840026855'
 Episode : 28 | Reward -> 496.8499531717101 | Max reward : 822.5640367810779 | Time : 4.516700267791748'
 Episode : 30 | Reward -> 470.1983343834596 | Max reward : 684.8749596654197 | Time : 2.3301713466644287'
 Episode : 32 | Reward -> 984.3795070685408 | Max reward : 1773.537710564866 | Time : 3.7336251735687256'
 Episode : 34 | Reward -> 436.1466101808591 | Max reward : 524.588938600631 | Time : 4.50203275680542'
 Episode : 36 | Reward -> 155.55514661299287 | Max reward : 175.4346235013758 | Time : 4.556991338729858'
 Episode : 38 | Reward -> 844.7425459618629 | Max reward : 1301.9886472636827 | Time : 4.465811014175415'
 Episode : 40 | Reward -> 277.2722657491721 | Max reward : 379.0142454293305 | Time : 4.5073792934417725'
 Episode : 2 | Reward -> 2998.9572931291655 | Max reward : 2998.962952994822 | Time : 3.794867992401123'
 Episode : 2 | Reward -> 2998.970471431023 | Max reward : 2998.998808387857 | Time : 3.5602259635925293'
 Episode : 4 | Reward -> 2998.9147345725737 | Max reward : 2998.982948283066 | Time : 3.590172052383423'
 Episode : 6 | Reward -> 2998.8642847388055 | Max reward : 2998.994285094437 | Time : 3.777592182159424'
 Episode : 8 | Reward -> 2998.9997639205403 | Max reward : 2998.9999527588443 | Time : 3.7481353282928467'
 Episode : 2 | Reward -> 2998.994097079194 | Max reward : 2998.9988207376277 | Time : 3.792548656463623'
 Episode : 2 | Reward -> 2998.953465602262 | Max reward : 2998.994289883124 | Time : 3.7380075454711914'
 Episode : 4 | Reward -> 2998.999575082236 | Max reward : 2998.999575082236 | Time : 3.7170662879943848'
 Episode : 2 | Reward -> 2998.9073187925023 | Max reward : 2998.9846951491722 | Time : 3.5316851139068604'
 Episode : 2 | Reward -> 2998.886391674121 | Max reward : 2998.9485589015057 | Time : 3.6622707843780518'
 Episode : 4 | Reward -> 2998.734284383174 | Max reward : 2998.734284383174 | Time : 3.6215901374816895'
 Episode : 2 | Reward -> 2998.972599283664 | Max reward : 2998.999811083466 | Time : 3.692103147506714'
 Episode : 2 | Reward -> 2998.893760202257 | Max reward : 2998.999574578163 | Time : 3.5614988803863525'
 Episode : 4 | Reward -> 2998.7871901162266 | Max reward : 2998.8125094357038 | Time : 3.5562591552734375'
 Episode : 6 | Reward -> 2998.8287559443775 | Max reward : 2998.857095327789 | Time : 3.6971797943115234'
 Episode : 8 | Reward -> 2998.9060382266143 | Max reward : 2998.9995749562177 | Time : 3.599726915359497'
 Episode : 10 | Reward -> 2998.89999166325 | Max reward : 2998.9995749562177 | Time : 3.572964906692505'
 Episode : 12 | Reward -> 2998.9285240433164 | Max reward : 2998.9999527588443 | Time : 3.449427843093872'
 Episode : 2 | Reward -> 2998.979122947281 | Max reward : 2998.995279295406 | Time : 3.6877315044403076'
 Episode : 4 | Reward -> 2998.9992447965215 | Max reward : 2998.9992448910125 | Time : 3.7587928771972656'
 Episode : 6 | Reward -> 2998.96581174333 | Max reward : 2998.9998111440027 | Time : 3.7772350311279297'
 Episode : 2 | Reward -> 1864.5686693484072 | Max reward : 1960.0903442474507 | Time : 4.24662446975708'
 Episode : 2 | Reward -> 1128.8891420239947 | Max reward : 1375.5618384381723 | Time : 4.2605767250061035'
 Episode : 4 | Reward -> 275.33690719347726 | Max reward : 330.6043121232866 | Time : 4.321807384490967'
 Episode : 6 | Reward -> 1194.9153446534392 | Max reward : 1611.0391692589728 | Time : 2.5685923099517822'
 Episode : 2 | Reward -> 1195.5666869995284 | Max reward : 1543.3269818280232 | Time : 2.464419364929199'
 Episode : 4 | Reward -> 761.4659902896647 | Max reward : 942.308097595936 | Time : 2.5205442905426025'
 Episode : 6 | Reward -> 994.8564213441615 | Max reward : 1117.6163638794762 | Time : 2.4334323406219482'
 Episode : 8 | Reward -> 826.0874919145408 | Max reward : 1197.907899181751 | Time : 4.428179502487183'
 Episode : 10 | Reward -> 1025.2168577497769 | Max reward : 1159.0324344084497 | Time : 2.463146448135376'
 Episode : 12 | Reward -> 1049.215523767701 | Max reward : 1086.4813401692986 | Time : 3.460641384124756'
 Episode : 14 | Reward -> 798.0646525197089 | Max reward : 1094.1800825446824 | Time : 4.378321409225464'
 Episode : 16 | Reward -> 1079.990630793415 | Max reward : 1101.2809782085885 | Time : 4.381192922592163'
 Episode : 18 | Reward -> 792.0225626073462 | Max reward : 1175.9904131614546 | Time : 2.4357340335845947'
 Episode : 20 | Reward -> 1940.5570075447426 | Max reward : 1960.293266353458 | Time : 2.621769905090332'
 Episode : 22 | Reward -> 1125.169739942613 | Max reward : 1243.5396059395227 | Time : 2.3967063426971436'
 Episode : 24 | Reward -> 1633.1712831851223 | Max reward : 2264.932015948242 | Time : 2.408283233642578'
 Episode : 26 | Reward -> 2183.2786945240755 | Max reward : 2718.2097807110727 | Time : 3.332857608795166'
 Episode : 28 | Reward -> 2602.390300178121 | Max reward : 2627.182457391544 | Time : 3.5542004108428955'
 Episode : 30 | Reward -> 1841.9907167935435 | Max reward : 1928.8775897068278 | Time : 3.40324068069458'
 Episode : 32 | Reward -> 2921.7289374803195 | Max reward : 2959.9021127805554 | Time : 3.6281027793884277'
 Episode : 34 | Reward -> 1719.5841431519157 | Max reward : 2194.3462634192756 | Time : 4.361877918243408'
 Episode : 36 | Reward -> 1009.875116575754 | Max reward : 1272.9742369104224 | Time : 4.371449947357178'
 Episode : 38 | Reward -> 822.4842082825571 | Max reward : 875.309118291215 | Time : 4.36202597618103'
 Episode : 40 | Reward -> 1911.9965618539773 | Max reward : 2055.611396957715 | Time : 4.2250847816467285'
 Episode : 42 | Reward -> 1415.4495768142629 | Max reward : 1719.373781268914 | Time : 4.513709545135498'
 Episode : 44 | Reward -> 2107.182769231185 | Max reward : 2867.996009442049 | Time : 3.677678346633911'
 Episode : 46 | Reward -> 2362.7024418679584 | Max reward : 2976.630586323685 | Time : 4.696050405502319'
 Episode : 48 | Reward -> 1917.617978253751 | Max reward : 2729.805012016571 | Time : 4.191294431686401'
 Episode : 50 | Reward -> 1222.6188360174617 | Max reward : 1943.788794640961 | Time : 4.560263633728027'
 Episode : 52 | Reward -> 1192.90059287024 | Max reward : 1204.0808550441075 | Time : 4.481324195861816'
 Episode : 54 | Reward -> 2279.670041402439 | Max reward : 2340.4222717100847 | Time : 4.272589921951294'
 Episode : 56 | Reward -> 1860.2173175735093 | Max reward : 2009.5555799113663 | Time : 4.402721166610718'
 Episode : 58 | Reward -> 1611.557377272558 | Max reward : 2180.551273737127 | Time : 4.3000264167785645'
 Episode : 60 | Reward -> 2060.5125882658995 | Max reward : 2273.9785889701407 | Time : 4.380843162536621'
 Episode : 62 | Reward -> 2147.1710913013158 | Max reward : 2214.027744778423 | Time : 4.159955263137817'
 Episode : 64 | Reward -> 2626.2412860869717 | Max reward : 2672.0466069035388 | Time : 4.072233438491821'
 Episode : 66 | Reward -> 2537.8982676941455 | Max reward : 2593.2053081239324 | Time : 3.9884612560272217'
 Episode : 68 | Reward -> 2574.074401368065 | Max reward : 2709.7323184179136 | Time : 3.9374146461486816'
 Episode : 70 | Reward -> 2753.809905334469 | Max reward : 2948.1017133173223 | Time : 4.05044412612915'
 Episode : 72 | Reward -> 2592.365686989677 | Max reward : 2639.4698439991485 | Time : 4.058475017547607'
 Episode : 74 | Reward -> 2735.722928150488 | Max reward : 2868.851931115734 | Time : 3.77795672416687'
 Episode : 76 | Reward -> 2983.3402606897066 | Max reward : 2983.855210596379 | Time : 3.9340741634368896'
 Episode : 78 | Reward -> 2987.5575336630573 | Max reward : 2988.7302723021703 | Time : 3.9439525604248047'
 Episode : 80 | Reward -> 2983.98997610674 | Max reward : 2985.5578252863197 | Time : 3.8874452114105225'
 Episode : 82 | Reward -> 2980.3442882930785 | Max reward : 2981.5707809235037 | Time : 3.9703330993652344'
 Episode : 84 | Reward -> 2980.970706815477 | Max reward : 2982.122130711568 | Time : 3.715275764465332'
 Episode : 86 | Reward -> 2978.2681063706877 | Max reward : 2981.9735244482413 | Time : 3.7633426189422607'
 Episode : 88 | Reward -> 2982.593290849628 | Max reward : 2983.0863277950184 | Time : 3.938063621520996'
 Episode : 90 | Reward -> 2978.443757308369 | Max reward : 2981.304010452215 | Time : 3.8462939262390137'
 Episode : 92 | Reward -> 2978.606909363005 | Max reward : 2979.3846097071605 | Time : 3.971170425415039'
 Episode : 94 | Reward -> 2183.951961308098 | Max reward : 2932.3367041230163 | Time : 3.4458630084991455'
 Episode : 96 | Reward -> 2597.2671350208634 | Max reward : 2956.372590248561 | Time : 3.793147563934326'
 Episode : 98 | Reward -> 2904.540948505212 | Max reward : 2932.053133427553 | Time : 4.00928807258606'
 Episode : 100 | Reward -> 2975.999569768857 | Max reward : 2978.403444539024 | Time : 3.9333674907684326'
 Episode : 102 | Reward -> 2982.692740836468 | Max reward : 2983.3883127882573 | Time : 3.7901523113250732'
 Episode : 104 | Reward -> 2978.620832434709 | Max reward : 2979.059053420342 | Time : 3.8983981609344482'
 Episode : 106 | Reward -> 2983.7902012495656 | Max reward : 2984.8773951582684 | Time : 3.80372953414917'
 Episode : 108 | Reward -> 2978.5723177822406 | Max reward : 2983.0374102609453 | Time : 3.7521142959594727'
 Episode : 110 | Reward -> 2979.643064323772 | Max reward : 2979.657381039617 | Time : 4.00741982460022'
 Episode : 112 | Reward -> 2937.365834174155 | Max reward : 2973.377584521798 | Time : 3.9109365940093994'
 Episode : 114 | Reward -> 2967.647726188711 | Max reward : 2974.534416244185 | Time : 3.9653499126434326'
 Episode : 116 | Reward -> 2973.3279467032407 | Max reward : 2977.296173739911 | Time : 3.872826099395752'
 Episode : 118 | Reward -> 2977.630762687122 | Max reward : 2979.7449212240404 | Time : 3.981440544128418'
 Episode : 120 | Reward -> 2986.044348624944 | Max reward : 2987.2307728040555 | Time : 3.834604263305664'
 Episode : 122 | Reward -> 2978.543021466535 | Max reward : 2979.294733846652 | Time : 3.8419783115386963'
 Episode : 124 | Reward -> 2933.8310414120397 | Max reward : 2974.0282693972767 | Time : 3.9031293392181396'
 Episode : 126 | Reward -> 2825.824588130835 | Max reward : 2858.323903093229 | Time : 3.9308037757873535'
 Episode : 128 | Reward -> 2981.79732830613 | Max reward : 2982.9515699106323 | Time : 3.733771324157715'
 Episode : 130 | Reward -> 2987.0755309099277 | Max reward : 2988.5181596116377 | Time : 3.9142072200775146'
 Episode : 132 | Reward -> 2980.7404846716445 | Max reward : 2983.3294557448385 | Time : 3.8079888820648193'
 Episode : 134 | Reward -> 2945.4378631203444 | Max reward : 2975.5797808868424 | Time : 3.9070940017700195'
 Episode : 136 | Reward -> 2908.0375646023676 | Max reward : 2983.0657982041485 | Time : 3.8670639991760254'
 Episode : 138 | Reward -> 2984.1407691489558 | Max reward : 2984.2484644372526 | Time : 3.809587240219116'
 Episode : 140 | Reward -> 2982.5103135856034 | Max reward : 2984.8950850046076 | Time : 3.794654369354248'
 Episode : 142 | Reward -> 2977.807551228342 | Max reward : 2980.2982381513575 | Time : 3.977172374725342'
 Episode : 144 | Reward -> 2981.36942593593 | Max reward : 2985.7011255718635 | Time : 3.8338778018951416'
 Episode : 146 | Reward -> 2976.1970600151963 | Max reward : 2977.3821864330175 | Time : 3.8330986499786377'
 Episode : 148 | Reward -> 2979.7438351330775 | Max reward : 2982.6030036135053 | Time : 3.8776090145111084'
 Episode : 150 | Reward -> 2984.1453534066986 | Max reward : 2984.346176967301 | Time : 3.8414626121520996'
 Episode : 152 | Reward -> 2984.8946715256698 | Max reward : 2986.505503904764 | Time : 3.8942341804504395'
 Episode : 154 | Reward -> 2980.3589766705404 | Max reward : 2983.5691658859446 | Time : 4.0771484375'
 Episode : 156 | Reward -> 2982.6894096066812 | Max reward : 2982.6920908241127 | Time : 3.992526054382324'
 Episode : 158 | Reward -> 2983.035340495972 | Max reward : 2983.1043016970702 | Time : 3.9602882862091064'
 Episode : 160 | Reward -> 2982.5398401568564 | Max reward : 2983.035063518097 | Time : 3.9200985431671143'
 Episode : 162 | Reward -> 2983.7049956999913 | Max reward : 2984.0563512418175 | Time : 3.7679190635681152'
 Episode : 164 | Reward -> 2982.109300789153 | Max reward : 2984.3531141593194 | Time : 4.116454362869263'
 Episode : 166 | Reward -> 2982.1038936493733 | Max reward : 2983.4918959819774 | Time : 3.933838129043579'
 Episode : 168 | Reward -> 2980.848469455823 | Max reward : 2981.1797176479095 | Time : 3.88362979888916'
 Episode : 170 | Reward -> 2984.187203575344 | Max reward : 2984.245361972217 | Time : 3.806138277053833'
 Episode : 172 | Reward -> 2983.032238016508 | Max reward : 2983.530310016095 | Time : 3.8355188369750977'
 Episode : 174 | Reward -> 2982.61260215346 | Max reward : 2984.2362370611672 | Time : 3.8445255756378174'
 Episode : 176 | Reward -> 2981.2567674074835 | Max reward : 2981.276184191183 | Time : 3.9854073524475098'
 Episode : 2 | Reward -> 992.0668438175236 | Max reward : 1535.0115889308931 | Time : 4.505007982254028'
 Episode : 2 | Reward -> 2998.9852136088575 | Max reward : 2998.9999527588443 | Time : 3.785083532333374'
 Episode : 2 | Reward -> 2998.911344312967 | Max reward : 2998.965566937187 | Time : 3.5688319206237793'
 Episode : 2 | Reward -> 2998.87288193675 | Max reward : 2998.9771445294764 | Time : 3.6972076892852783'
 Episode : 4 | Reward -> 2998.909241426577 | Max reward : 2999.0 | Time : 3.696737051010132'
 Episode : 2 | Reward -> 2998.9827570966195 | Max reward : 2998.9999527588443 | Time : 7.328623056411743'
